"LOCATION","Country","INDICATOR","Indicator","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRL","Ireland","HHNT","Net cash transfers to the households","A","Annual","2021","2021","PC","Percentage","0","Units",,,85.19,,
"IRL","Ireland","HHNT","Net cash transfers to the households","A","Annual","2022","2022","PC","Percentage","0","Units",,,82.63,,
"SVK","Slovak Republic","LAB_UR6","Labour underutilisation rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,13.76,,
"SVK","Slovak Republic","LAB_UR6","Labour underutilisation rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,12.01,,
"SVK","Slovak Republic","LAB_UR6","Labour underutilisation rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,15.52,,
"SVK","Slovak Republic","LAB_UR6","Labour underutilisation rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,17.26,,
"SVK","Slovak Republic","LAB_UR6","Labour underutilisation rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,16.27,,
"SVK","Slovak Republic","LAB_UR6","Labour underutilisation rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,16.91,,
"SVK","Slovak Republic","LAB_UR6","Labour underutilisation rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,17.63,,
"SVK","Slovak Republic","LAB_UR6","Labour underutilisation rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,16.59,,
"SVK","Slovak Republic","LAB_UR6","Labour underutilisation rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,15.35,,
"SVK","Slovak Republic","LAB_UR6","Labour underutilisation rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,13.26,,
"SVK","Slovak Republic","LAB_UR6","Labour underutilisation rate","A","Annual","2017","2017","PC","Percentage","0","Units",,,11.64,,
"SVK","Slovak Republic","LAB_UR6","Labour underutilisation rate","A","Annual","2018","2018","PC","Percentage","0","Units",,,9.44,,
"SVK","Slovak Republic","LAB_UR6","Labour underutilisation rate","A","Annual","2019","2019","PC","Percentage","0","Units",,,8.38,,
"SVK","Slovak Republic","LAB_UR6","Labour underutilisation rate","A","Annual","2020","2020","PC","Percentage","0","Units",,,11.09,,
"SVK","Slovak Republic","LAB_UR6","Labour underutilisation rate","A","Annual","2021","2021","PC","Percentage","0","Units",,,10.59,,
"SVK","Slovak Republic","LAB_UR6","Labour underutilisation rate","A","Annual","2022","2022","PC","Percentage","0","Units",,,8.75,,
"BEL","Belgium","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2007","2007","IDX","Index","0","Units",,,100,,
"BEL","Belgium","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2008","2008","IDX","Index","0","Units",,,100.58,,
"BEL","Belgium","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2009","2009","IDX","Index","0","Units",,,100.35,,
"BEL","Belgium","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2010","2010","IDX","Index","0","Units",,,102.44,,
"BEL","Belgium","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2011","2011","IDX","Index","0","Units",,,101.99,,
"BEL","Belgium","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2012","2012","IDX","Index","0","Units",,,102.84,,
"BEL","Belgium","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2013","2013","IDX","Index","0","Units",,,104.07,,
"BEL","Belgium","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2014","2014","IDX","Index","0","Units",,,104.18,,
"BEL","Belgium","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2015","2015","IDX","Index","0","Units",,,105.22,,
"BEL","Belgium","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2016","2016","IDX","Index","0","Units",,,106.33,,
"BEL","Belgium","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2017","2017","IDX","Index","0","Units",,,107.93,,
"BEL","Belgium","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2018","2018","IDX","Index","0","Units",,,109.53,,
"BEL","Belgium","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2019","2019","IDX","Index","0","Units",,,110.79,,
"BEL","Belgium","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2020","2020","IDX","Index","0","Units",,,101.22,,
"BEL","Belgium","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2021","2021","IDX","Index","0","Units",,,107.15,,
"BEL","Belgium","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2022","2022","IDX","Index","0","Units",,,109.75,,
"LVA","Latvia","COCONF","Consumer confidence","A","Annual","2007","2007","IDX","Index","0","Units",,,104.73,,
"LVA","Latvia","COCONF","Consumer confidence","A","Annual","2008","2008","IDX","Index","0","Units",,,98.53,,
"LVA","Latvia","COCONF","Consumer confidence","A","Annual","2009","2009","IDX","Index","0","Units",,,88.09,,
"LVA","Latvia","COCONF","Consumer confidence","A","Annual","2010","2010","IDX","Index","0","Units",,,93.81,,
"LVA","Latvia","COCONF","Consumer confidence","A","Annual","2011","2011","IDX","Index","0","Units",,,97.32,,
"LVA","Latvia","COCONF","Consumer confidence","A","Annual","2012","2012","IDX","Index","0","Units",,,100.5,,
"LVA","Latvia","COCONF","Consumer confidence","A","Annual","2013","2013","IDX","Index","0","Units",,,100.81,,
"LVA","Latvia","COCONF","Consumer confidence","A","Annual","2014","2014","IDX","Index","0","Units",,,101.72,,
"LVA","Latvia","COCONF","Consumer confidence","A","Annual","2015","2015","IDX","Index","0","Units",,,102.42,,
"LVA","Latvia","COCONF","Consumer confidence","A","Annual","2016","2016","IDX","Index","0","Units",,,101.62,,
"LVA","Latvia","COCONF","Consumer confidence","A","Annual","2017","2017","IDX","Index","0","Units",,,100.77,,
"LVA","Latvia","COCONF","Consumer confidence","A","Annual","2018","2018","IDX","Index","0","Units",,,101.33,,
"LVA","Latvia","COCONF","Consumer confidence","A","Annual","2019","2019","IDX","Index","0","Units",,,101.82,,
"LVA","Latvia","COCONF","Consumer confidence","A","Annual","2020","2020","IDX","Index","0","Units",,,97.58,,
"LVA","Latvia","COCONF","Consumer confidence","A","Annual","2021","2021","IDX","Index","0","Units",,,98.53,,
"LVA","Latvia","COCONF","Consumer confidence","A","Annual","2022","2022","IDX","Index","0","Units",,,93.1,,
"CAN","Canada","HHNT","Net cash transfers to the households","A","Annual","2007","2007","PC","Percentage","0","Units",,,83.34,,
"CAN","Canada","HHNT","Net cash transfers to the households","A","Annual","2008","2008","PC","Percentage","0","Units",,,84.47,,
"CAN","Canada","HHNT","Net cash transfers to the households","A","Annual","2009","2009","PC","Percentage","0","Units",,,86.95,,
"CAN","Canada","HHNT","Net cash transfers to the households","A","Annual","2010","2010","PC","Percentage","0","Units",,,88.31,,
"CAN","Canada","HHNT","Net cash transfers to the households","A","Annual","2011","2011","PC","Percentage","0","Units",,,86.66,,
"CAN","Canada","HHNT","Net cash transfers to the households","A","Annual","2012","2012","PC","Percentage","0","Units",,,86.13,,
"CAN","Canada","HHNT","Net cash transfers to the households","A","Annual","2013","2013","PC","Percentage","0","Units",,,86.53,,
"CAN","Canada","HHNT","Net cash transfers to the households","A","Annual","2014","2014","PC","Percentage","0","Units",,,85.98,,
"CAN","Canada","HHNT","Net cash transfers to the households","A","Annual","2015","2015","PC","Percentage","0","Units",,,86.36,,
"CAN","Canada","HHNT","Net cash transfers to the households","A","Annual","2016","2016","PC","Percentage","0","Units",,,87,,
"CAN","Canada","HHNT","Net cash transfers to the households","A","Annual","2017","2017","PC","Percentage","0","Units",,,87.59,,
"CAN","Canada","HHNT","Net cash transfers to the households","A","Annual","2018","2018","PC","Percentage","0","Units",,,87.2,,
"CAN","Canada","HHNT","Net cash transfers to the households","A","Annual","2019","2019","PC","Percentage","0","Units",,,87.24,,
"CAN","Canada","HHNT","Net cash transfers to the households","A","Annual","2020","2020","PC","Percentage","0","Units",,,95.01,,
"CAN","Canada","HHNT","Net cash transfers to the households","A","Annual","2021","2021","PC","Percentage","0","Units",,,91.2,,
"CAN","Canada","HHNT","Net cash transfers to the households","A","Annual","2022","2022","PC","Percentage","0","Units",,,88.27,,
"SWE","Sweden","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2008","2008","GRWH","Growth rate","0","Units",,,-0.37,,
"SWE","Sweden","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2009","2009","GRWH","Growth rate","0","Units",,,0.19,,
"SWE","Sweden","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2010","2010","GRWH","Growth rate","0","Units",,,3.27,,
"SWE","Sweden","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2011","2011","GRWH","Growth rate","0","Units",,,1.22,,
"SWE","Sweden","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2012","2012","GRWH","Growth rate","0","Units",,,0.01,,
"SWE","Sweden","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2013","2013","GRWH","Growth rate","0","Units",,,0.93,,
"SWE","Sweden","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2014","2014","GRWH","Growth rate","0","Units",,,1.84,,
"SWE","Sweden","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2015","2015","GRWH","Growth rate","0","Units",,,2.86,,
"SWE","Sweden","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2016","2016","GRWH","Growth rate","0","Units",,,1.08,,
"SWE","Sweden","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2017","2017","GRWH","Growth rate","0","Units",,,1.15,,
"SWE","Sweden","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2018","2018","GRWH","Growth rate","0","Units",,,0.68,,
"SWE","Sweden","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2019","2019","GRWH","Growth rate","0","Units",,,-0.35,,
"SWE","Sweden","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2020","2020","GRWH","Growth rate","0","Units",,,-3.85,,
"SWE","Sweden","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2021","2021","GRWH","Growth rate","0","Units",,,5.7,,
"SWE","Sweden","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2022","2022","GRWH","Growth rate","0","Units",,,0.81,,
"MEX","Mexico","LAB_UR6","Labour underutilisation rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,21.53,,
"MEX","Mexico","LAB_UR6","Labour underutilisation rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,21.41,,
"MEX","Mexico","LAB_UR6","Labour underutilisation rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,26.13,,
"MEX","Mexico","LAB_UR6","Labour underutilisation rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,25.42,,
"MEX","Mexico","LAB_UR6","Labour underutilisation rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,25.57,,
"MEX","Mexico","LAB_UR6","Labour underutilisation rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,24.78,,
"MEX","Mexico","LAB_UR6","Labour underutilisation rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,24.69,,
"MEX","Mexico","LAB_UR6","Labour underutilisation rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,23.83,,
"MEX","Mexico","LAB_UR6","Labour underutilisation rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,23.64,,
"MEX","Mexico","LAB_UR6","Labour underutilisation rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,22.12,,
"MEX","Mexico","LAB_UR6","Labour underutilisation rate","A","Annual","2017","2017","PC","Percentage","0","Units",,,20.91,,
"MEX","Mexico","LAB_UR6","Labour underutilisation rate","A","Annual","2018","2018","PC","Percentage","0","Units",,,20.43,,
"MEX","Mexico","LAB_UR6","Labour underutilisation rate","A","Annual","2019","2019","PC","Percentage","0","Units",,,20.99,,
"MEX","Mexico","LAB_UR6","Labour underutilisation rate","A","Annual","2021","2021","PC","Percentage","0","Units",,,29.94,,
"MEX","Mexico","LAB_UR6","Labour underutilisation rate","A","Annual","2022","2022","PC","Percentage","0","Units",,,22.42,,
"POL","Poland","RGDP_INDEX","GDP per capita index","A","Annual","2007","2007","IDX","Index","0","Units",,,100,,
"POL","Poland","RGDP_INDEX","GDP per capita index","A","Annual","2008","2008","IDX","Index","0","Units",,,104.19,,
"POL","Poland","RGDP_INDEX","GDP per capita index","A","Annual","2009","2009","IDX","Index","0","Units",,,107.02,,
"POL","Poland","RGDP_INDEX","GDP per capita index","A","Annual","2010","2010","IDX","Index","0","Units",,,109.16,,
"POL","Poland","RGDP_INDEX","GDP per capita index","A","Annual","2011","2011","IDX","Index","0","Units",,,114.63,,
"POL","Poland","RGDP_INDEX","GDP per capita index","A","Annual","2012","2012","IDX","Index","0","Units",,,116.37,,
"POL","Poland","RGDP_INDEX","GDP per capita index","A","Annual","2013","2013","IDX","Index","0","Units",,,117.45,,
"POL","Poland","RGDP_INDEX","GDP per capita index","A","Annual","2014","2014","IDX","Index","0","Units",,,122.03,,
"POL","Poland","RGDP_INDEX","GDP per capita index","A","Annual","2015","2015","IDX","Index","0","Units",,,127.48,,
"POL","Poland","RGDP_INDEX","GDP per capita index","A","Annual","2016","2016","IDX","Index","0","Units",,,131.33,,
"POL","Poland","RGDP_INDEX","GDP per capita index","A","Annual","2017","2017","IDX","Index","0","Units",,,138.1,,
"POL","Poland","RGDP_INDEX","GDP per capita index","A","Annual","2018","2018","IDX","Index","0","Units",,,146.34,,
"POL","Poland","RGDP_INDEX","GDP per capita index","A","Annual","2019","2019","IDX","Index","0","Units",,,152.95,,
