"LOCATION","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2002","2002",,,"0","Units",,,120959.297080497,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2003","2003",,,"0","Units",,,119640.873918611,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2004","2004",,,"0","Units",,,120862.105017237,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2005","2005",,,"0","Units",,,121181.074440815,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2006","2006",,,"0","Units",,,120635.445399326,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2007","2007",,,"0","Units",,,122252.561678912,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2008","2008",,,"0","Units",,,123541.316822419,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2009","2009",,,"0","Units",,,126738.457941012,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2010","2010",,,"0","Units",,,126242.375556672,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2011","2011",,,"0","Units",,,121270.33667689,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2012","2012",,,"0","Units",,,116204.427025749,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2013","2013",,,"0","Units",,,114333.652667837,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2014","2014",,,"0","Units",,,113466.349648219,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2015","2015",,,"0","Units",,,116402.775,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2016","2016",,,"0","Units",,,119389.896375574,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2017","2017",,,"0","Units",,,120723.564256095,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2018","2018",,,"0","Units",,,123473.152812933,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2019","2019",,,"0","Units",,,127884.978088174,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2020","2020",,,"0","Units",,,124547.387345783,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2021","2021",,,"0","Units",,,128049.999135059,,
"PRT","Portugal","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2022","2022",,,"0","Units",,,128295.952610075,"E","Estimated value"
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2000","2000",,,"0","Units",,,904525.024401885,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2001","2001",,,"0","Units",,,935431.189755305,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2002","2002",,,"0","Units",,,957229.298869425,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2003","2003",,,"0","Units",,,975716.036005462,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2004","2004",,,"0","Units",,,1001405.4848186,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2005","2005",,,"0","Units",,,1023207.28914032,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2006","2006",,,"0","Units",,,1038600.88110178,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2007","2007",,,"0","Units",,,1076847.49233151,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2008","2008",,,"0","Units",,,1068077.54429943,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2009","2009",,,"0","Units",,,1083482.9822816,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2010","2010",,,"0","Units",,,1093946.19391552,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2011","2011",,,"0","Units",,,1067215.35378844,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2012","2012",,,"0","Units",,,1093105.63553021,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2013","2013",,,"0","Units",,,1113446.70088616,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2014","2014",,,"0","Units",,,1137868.22952963,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2015","2015",,,"0","Units",,,1209038,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2016","2016",,,"0","Units",,,1216451.78689232,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2017","2017",,,"0","Units",,,1225952.60868118,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2018","2018",,,"0","Units",,,1249758.42960625,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2019","2019",,,"0","Units",,,1274950.4066114,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2020","2020",,,"0","Units",,,1266634.85916295,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2021","2021",,,"0","Units",,,1283796.5423315,,
"GBR","United Kingdom","B6NS14_S15DEF","Real household net disposable income, deflated by household Final consumption, millions of national currency","2022","2022",,,"0","Units",,,1263843.61982235,,
"FIN","Finland","B7NS14_S15P41DEF","Real household net adjusted disposable income, deflated by actual individual consumption, millions of national currency","2000","2000",,,"0","Units",,,115795.64179032,,
"FIN","Finland","B7NS14_S15P41DEF","Real household net adjusted disposable income, deflated by actual individual consumption, millions of national currency","2001","2001",,,"0","Units",,,116799.639073077,,
